iteration,current_cost,candidate_cost,best_cost,temperature,accepted,new_best,destroy_op,repair_op,feasible
476,9801304035152.291,9801304035152.291,9025597217001.004,179043332694.99786,1.0,0.0,destroy_random_period,repair_random,1.0
477,9801304035152.291,9801304035152.291,9025597217001.004,178685246029.60788,1.0,0.0,destroy_random_period,repair_regret2,1.0
478,9801304035170.592,9801304035170.592,9025597217001.004,178327875537.54868,1.0,0.0,destroy_random_period,repair_greedy,1.0
479,9806771456866.893,9806771456866.893,9025597217001.004,177971219786.47357,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
480,9807087867945.893,9807087867945.893,9025597217001.004,177615277346.90063,1.0,0.0,destroy_random_delivery,repair_random,1.0
481,9820067109154.492,9820067109154.492,9025597217001.004,177260046792.20685,1.0,0.0,destroy_random_period,repair_greedy,1.0
482,9819819055458.592,9819819055458.592,9025597217001.004,176905526698.62244,1.0,0.0,destroy_random_delivery,repair_random,1.0
483,9819819055458.592,9819819055458.592,9025597217001.004,176551715645.2252,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
484,9819819055380.492,9819819055380.492,9025597217001.004,176198612213.93475,1.0,0.0,destroy_random_period,repair_greedy,1.0
485,9826744638627.291,9826744638627.291,9025597217001.004,175846214989.5069,1.0,0.0,destroy_worst_delivery,repair_random,1.0
486,9826744638627.291,9826744638627.291,9025597217001.004,175494522559.5279,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
487,9826744638608.99,9826744638608.99,9025597217001.004,175143533514.40884,1.0,0.0,destroy_random_period,repair_regret2,1.0
488,9826744638704.19,9826744638704.19,9025597217001.004,174793246447.38004,1.0,0.0,destroy_shaw_stores,repair_random,1.0
489,9824068674866.29,9824068674866.29,9025597217001.004,174443659954.48526,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
490,9824068674944.39,9824068674944.39,9025597217001.004,174094772634.5763,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
491,9824068674866.29,9824068674866.29,9025597217001.004,173746583089.30713,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
492,9824068674866.29,9824068674866.29,9025597217001.004,173399089923.1285,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
493,9857222421494.797,9857222421494.797,9025597217001.004,173052291743.28226,1.0,0.0,destroy_random_route,repair_random,1.0
494,9854487602715.297,9854487602715.297,9025597217001.004,172706187159.7957,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
495,9854487602715.297,9935870069550.998,9025597217001.004,172360774785.4761,0.0,0.0,destroy_random_route,repair_greedy,1.0
496,9854487602640.596,9854487602640.596,9025597217001.004,172016053235.90515,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
497,9822593014310.797,9822593014310.797,9025597217001.004,171672021129.43335,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
498,9822593014411.797,9822593014411.797,9025597217001.004,171328677087.17447,1.0,0.0,destroy_random_period,repair_random,1.0
499,9822593014411.797,9822593014411.797,9025597217001.004,170986019733.00012,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
500,9821441970725.797,9821441970725.797,9025597217001.004,170644047693.53412,1.0,0.0,destroy_worst_delivery,repair_random,1.0
501,9821441970804.496,9821441970804.496,9025597217001.004,170302759598.14706,1.0,0.0,destroy_random_period,repair_random,1.0
502,9821441970788.596,9821441970788.596,9025597217001.004,169962154078.95078,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
503,9866412213245.896,9866412213245.896,9025597217001.004,169622229770.79288,1.0,0.0,destroy_random_route,repair_greedy,1.0
504,9878229625577.996,9878229625577.996,9025597217001.004,169282985311.25128,1.0,0.0,destroy_random_period,repair_greedy,1.0
505,9868666674245.096,9868666674245.096,9025597217001.004,168944419340.62878,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
506,9868666674327.697,9868666674327.697,9025597217001.004,168606530501.94754,1.0,0.0,destroy_shaw_stores,repair_random,1.0
507,9868666674363.898,9868666674363.898,9025597217001.004,168269317440.94363,1.0,0.0,destroy_shaw_stores,repair_random,1.0
508,9868666674363.898,9868666674363.898,9025597217001.004,167932778806.06174,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
509,9817142205132.996,9817142205132.996,9025597217001.004,167596913248.44962,1.0,0.0,destroy_random_route,repair_regret2,1.0
510,9817142205132.996,9817142205132.996,9025597217001.004,167261719421.95273,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
511,9817142205224.297,9817142205224.297,9025597217001.004,166927195983.10883,1.0,0.0,destroy_random_period,repair_random,1.0
512,9832072405220.39,9832072405220.39,9025597217001.004,166593341591.1426,1.0,0.0,destroy_random_route,repair_random,1.0
513,9827295829023.39,9827295829023.39,9025597217001.004,166260154907.96033,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
514,9827295828941.191,9827295828941.191,9025597217001.004,165927634598.1444,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
515,9827295828941.191,9827295828941.191,9025597217001.004,165595779328.94812,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
516,9823697211924.492,9823697211924.492,9025597217001.004,165264587770.29022,1.0,0.0,destroy_random_delivery,repair_random,1.0
517,9842337465803.492,9842337465803.492,9025597217001.004,164934058594.74963,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
518,9804535176843.592,9804535176843.592,9025597217001.004,164604190477.56012,1.0,0.0,destroy_random_route,repair_regret2,1.0
519,9802798274939.893,9802798274939.893,9025597217001.004,164274982096.605,1.0,0.0,destroy_random_period,repair_regret2,1.0
520,9806929160360.893,9806929160360.893,9025597217001.004,163946432132.4118,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
521,9803097412173.393,9803097412173.393,9025597217001.004,163618539268.14697,1.0,0.0,destroy_worst_delivery,repair_random,1.0
522,9805571468969.297,9805571468969.297,9025597217001.004,163291302189.6107,1.0,0.0,destroy_random_route,repair_regret2,1.0
523,9800549704561.297,9800549704561.297,9025597217001.004,162964719585.23148,1.0,0.0,destroy_random_delivery,repair_random,1.0
524,9800549704561.297,9800549704561.297,9025597217001.004,162638790146.061,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
525,9800549704635.998,9800549704635.998,9025597217001.004,162313512565.7689,1.0,0.0,destroy_random_period,repair_random,1.0
526,9797673964813.998,9797673964813.998,9025597217001.004,161988885540.63736,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
527,9923378111963.697,9923378111963.697,9025597217001.004,161664907769.5561,1.0,0.0,destroy_random_route,repair_greedy,1.0
528,9891050347987.396,9891050347987.396,9025597217001.004,161341577954.01697,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
529,9891050347971.496,9891050347971.496,9025597217001.004,161018894798.10895,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
530,9889877729273.496,9889877729273.496,9025597217001.004,160696857008.51273,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
531,9853453387997.896,9853453387997.896,9025597217001.004,160375463294.4957,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
532,9864169611898.295,9864169611898.295,9025597217001.004,160054712367.9067,1.0,0.0,destroy_random_period,repair_greedy,1.0
533,9862605612122.295,9862605612122.295,9025597217001.004,159734602943.1709,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
534,9892979063309.295,9892979063309.295,9025597217001.004,159415133737.28455,1.0,0.0,destroy_worst_delivery,repair_random,1.0
535,9892979063409.496,9892979063409.496,9025597217001.004,159096303469.80997,1.0,0.0,destroy_shaw_stores,repair_random,1.0
536,9892979063409.496,9892979063409.496,9025597217001.004,158778110862.87036,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
537,9892979063409.496,9892979063409.496,9025597217001.004,158460554641.14462,1.0,0.0,destroy_random_period,repair_greedy,1.0
538,9892979063396.994,9892979063396.994,9025597217001.004,158143633531.86234,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
539,9892979063497.994,9892979063497.994,9025597217001.004,157827346264.7986,1.0,0.0,destroy_random_period,repair_random,1.0
540,9882408339195.994,9882408339195.994,9025597217001.004,157511691572.269,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
541,9932085959369.994,9932085959369.994,9025597217001.004,157196668189.12448,1.0,0.0,destroy_random_route,repair_greedy,1.0
542,9932085959459.594,9932085959459.594,9025597217001.004,156882274852.74625,1.0,0.0,destroy_shaw_stores,repair_random,1.0
543,9948891632059.795,9948891632059.795,9025597217001.004,156568510303.04074,1.0,0.0,destroy_random_route,repair_greedy,1.0
544,9931773734857.293,9931773734857.293,9025597217001.004,156255373282.43466,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
545,9968428242115.295,9968428242115.295,9025597217001.004,155942862535.86978,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
546,9959894247983.293,9959894247983.293,9025597217001.004,155630976810.79803,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
547,9959894248074.594,9959894248074.594,9025597217001.004,155319714857.17645,1.0,0.0,destroy_random_period,repair_random,1.0
548,9930293706117.293,9930293706117.293,9025597217001.004,155009075427.4621,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
549,9920629943289.992,9920629943289.992,9025597217001.004,154699057276.60718,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
550,9919405058233.594,9919405058233.594,9025597217001.004,154389659162.05396,1.0,0.0,destroy_random_route,repair_greedy,1.0
551,9923989715823.594,9923989715823.594,9025597217001.004,154080879843.72986,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
552,9923989715823.594,9923989715823.594,9025597217001.004,153772718084.0424,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
553,9877902797877.598,9877902797877.598,9025597217001.004,153465172647.8743,1.0,0.0,destroy_random_route,repair_random,1.0
554,9878306465442.498,9878306465442.498,9025597217001.004,153158242302.57855,1.0,0.0,destroy_random_period,repair_random,1.0
555,9878306465415.197,9878306465415.197,9025597217001.004,152851925817.9734,1.0,0.0,destroy_random_period,repair_random,1.0
556,9878306465375.598,9878306465375.598,9025597217001.004,152546221966.33743,1.0,0.0,destroy_random_period,repair_regret2,1.0
557,9878306465365.797,9878306465365.797,9025597217001.004,152241129522.40475,1.0,0.0,destroy_random_period,repair_random,1.0
558,9878306465365.797,9903989276558.994,9025597217001.004,151936647263.35995,0.0,0.0,destroy_random_route,repair_greedy,1.0
559,9899300233681.197,9899300233681.197,9025597217001.004,151632773968.83322,1.0,0.0,destroy_random_route,repair_greedy,1.0
560,9895956964168.496,9895956964168.496,9025597217001.004,151329508420.89557,1.0,0.0,destroy_random_period,repair_random,1.0
561,9905801955421.496,9905801955421.496,9025597217001.004,151026849404.05377,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
562,9876425495810.098,9876425495810.098,9025597217001.004,150724795705.24567,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
563,9876425495866.596,9876425495866.596,9025597217001.004,150423346113.83517,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
564,9838210916225.295,9838210916225.295,9025597217001.004,150122499421.6075,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
565,9846966936441.295,9846966936441.295,9025597217001.004,149822254422.7643,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
566,9862494708320.295,9862494708320.295,9025597217001.004,149522609913.9188,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
567,9862494708336.195,9862494708336.195,9025597217001.004,149223564694.09094,1.0,0.0,destroy_shaw_stores,repair_random,1.0
568,9839384325228.297,9839384325228.297,9025597217001.004,148925117564.70276,1.0,0.0,destroy_random_period,repair_regret2,1.0
569,9839384325272.297,9839384325272.297,9025597217001.004,148627267329.57336,1.0,0.0,destroy_random_period,repair_random,1.0
570,9835203076446.395,9835203076446.395,9025597217001.004,148330012794.9142,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
571,9835203076446.395,9835203076446.395,9025597217001.004,148033352769.32437,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
572,9835203076446.395,9835203076446.395,9025597217001.004,147737286063.78574,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
573,9835203076446.395,9835203076446.395,9025597217001.004,147441811491.65817,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
574,9835203076446.395,9835203076446.395,9025597217001.004,147146927868.67487,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
575,9874926174862.496,9874926174862.496,9025597217001.004,146852634012.93753,1.0,0.0,destroy_random_route,repair_random,1.0
576,9874926174862.496,9874926174862.496,9025597217001.004,146558928744.91165,1.0,0.0,destroy_random_period,repair_regret2,1.0
577,9870710195193.496,9870710195193.496,9025597217001.004,146265810887.4218,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
578,9846017576818.492,9846017576818.492,9025597217001.004,145973279265.64697,1.0,0.0,destroy_random_route,repair_regret2,1.0
579,9850300276862.492,9850300276862.492,9025597217001.004,145681332707.1157,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
580,9850300276950.893,9850300276950.893,9025597217001.004,145389970041.70145,1.0,0.0,destroy_shaw_stores,repair_random,1.0
581,9850300276950.893,9850300276950.893,9025597217001.004,145099190101.61804,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
582,9850300276950.893,9850300276950.893,9025597217001.004,144808991721.4148,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
583,9850300276950.893,9850300276950.893,9025597217001.004,144519373737.97195,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
584,9800800991051.293,9800800991051.293,9025597217001.004,144230334990.496,1.0,0.0,destroy_random_route,repair_regret2,1.0
585,9800800991140.094,9800800991140.094,9025597217001.004,143941874320.515,1.0,0.0,destroy_shaw_stores,repair_random,1.0
586,9813224896238.293,9813224896238.293,9025597217001.004,143653990571.874,1.0,0.0,destroy_random_delivery,repair_random,1.0
587,9809574955643.592,9809574955643.592,9025597217001.004,143366682590.73026,1.0,0.0,destroy_random_route,repair_random,1.0
588,9809574955643.592,9809574955643.592,9025597217001.004,143079949225.5488,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
589,9795265268016.992,9795265268016.992,9025597217001.004,142793789327.0977,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
590,9795265267946.89,9795265267946.89,9025597217001.004,142508201748.44348,1.0,0.0,destroy_random_period,repair_regret2,1.0
591,9795265267946.89,9795265267946.89,9025597217001.004,142223185344.9466,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
592,9795640048667.293,9795640048667.293,9025597217001.004,141938738974.2567,1.0,0.0,destroy_random_period,repair_greedy,1.0
593,9789123695144.494,9789123695144.494,9025597217001.004,141654861496.3082,1.0,0.0,destroy_random_route,repair_regret2,1.0
594,9789123695144.494,9789123695144.494,9025597217001.004,141371551773.31558,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
595,9789197319240.494,9789197319240.494,9025597217001.004,141088808669.76895,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
596,9789197319240.494,9789197319240.494,9025597217001.004,140806631052.4294,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
597,9803255095096.193,9803255095096.193,9025597217001.004,140525017790.32455,1.0,0.0,destroy_random_route,repair_regret2,1.0
598,9803255095096.193,9803255095096.193,9025597217001.004,140243967754.7439,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
599,9800185432055.193,9800185432055.193,9025597217001.004,139963479819.2344,1.0,0.0,destroy_random_route,repair_regret2,1.0
600,9800185432055.193,9807094848231.193,9025597217001.004,139683552859.59595,0.0,0.0,destroy_worst_delivery,repair_regret2,1.0
601,9805289994016.297,9805289994016.297,9025597217001.004,139404185753.87677,1.0,0.0,destroy_random_route,repair_random,1.0
602,9805289994016.297,9810501295393.695,9025597217001.004,139125377382.36902,0.0,0.0,destroy_random_delivery,repair_greedy,1.0
603,9805289994025.297,9805289994025.297,9025597217001.004,138847126627.60428,1.0,0.0,destroy_random_period,repair_random,1.0
604,9808334070653.295,9808334070653.295,9025597217001.004,138569432374.34906,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
605,9820283350394.895,9820283350394.895,9025597217001.004,138292293509.60037,1.0,0.0,destroy_worst_delivery,repair_random,1.0
606,9821027520242.895,9821027520242.895,9025597217001.004,138015708922.58118,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
607,9821027520236.695,9821027520236.695,9025597217001.004,137739677504.73602,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
608,9821027520306.795,9821027520306.795,9025597217001.004,137464198149.72656,1.0,0.0,destroy_random_period,repair_random,1.0
609,9821027520306.795,9836931990290.793,9025597217001.004,137189269753.42711,0.0,0.0,destroy_worst_delivery,repair_greedy,1.0
610,9818111300504.795,9818111300504.795,9025597217001.004,136914891213.92026,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
611,9818111300504.795,9818111300504.795,9025597217001.004,136641061431.49242,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
612,9818111300522.494,9818111300522.494,9025597217001.004,136367779308.62943,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
613,9818111300522.494,9818111300522.494,9025597217001.004,136095043750.01216,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
614,9815957514370.295,9815957514370.295,9025597217001.004,135822853662.51213,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
615,9810307387748.295,9810307387748.295,9025597217001.004,135551207955.1871,1.0,0.0,destroy_random_delivery,repair_random,1.0
616,9828251061253.697,9828251061253.697,9025597217001.004,135280105539.27673,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
617,9845138995342.898,9845138995342.898,9025597217001.004,135009545328.19818,1.0,0.0,destroy_random_route,repair_random,1.0
618,9903035893634.594,9903035893634.594,9025597217001.004,134739526237.54178,1.0,0.0,destroy_random_route,repair_greedy,1.0
619,9903035893534.191,9903035893534.191,9025597217001.004,134470047185.0667,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
620,9876319410969.594,9876319410969.594,9025597217001.004,134201107090.69656,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
621,9892858837750.992,9892858837750.992,9025597217001.004,133932704876.51517,1.0,0.0,destroy_worst_delivery,repair_random,1.0
622,9892858837750.992,9892858837750.992,9025597217001.004,133664839466.76213,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
623,9876060417423.994,9876060417423.994,9025597217001.004,133397509787.82861,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
624,9864711808446.793,9864711808446.793,9025597217001.004,133130714768.25296,1.0,0.0,destroy_random_route,repair_regret2,1.0
625,9875538077322.793,9875538077322.793,9025597217001.004,132864453338.71646,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
626,9875538077322.793,9875538077322.793,9025597217001.004,132598724432.03903,1.0,0.0,destroy_random_period,repair_random,1.0
627,9875538077315.994,9875538077315.994,9025597217001.004,132333526983.17496,1.0,0.0,destroy_shaw_stores,repair_random,1.0
628,9875538077411.193,9875538077411.193,9025597217001.004,132068859929.2086,1.0,0.0,destroy_shaw_stores,repair_random,1.0
629,9875538077493.895,9875538077493.895,9025597217001.004,131804722209.35019,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
630,9872865237107.895,9872865237107.895,9025597217001.004,131541112764.93149,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
631,9872865237107.895,9872865237107.895,9025597217001.004,131278030539.40163,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
632,9843791090330.594,9843791090330.594,9025597217001.004,131015474478.32283,1.0,0.0,destroy_shaw_stores,repair_random,1.0
633,9843791090235.395,9843791090235.395,9025597217001.004,130753443529.36618,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
634,9857644694839.695,9857644694839.695,9025597217001.004,130491936642.30745,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
635,9831132804648.195,9831132804648.195,9025597217001.004,130230952769.02283,1.0,0.0,destroy_random_route,repair_regret2,1.0
636,9831826899263.195,9831826899263.195,9025597217001.004,129970490863.48479,1.0,0.0,destroy_worst_delivery,repair_random,1.0
637,9831826899257.395,9831826899257.395,9025597217001.004,129710549881.75781,1.0,0.0,destroy_random_period,repair_regret2,1.0
638,9830611643565.094,9830611643565.094,9025597217001.004,129451128781.9943,1.0,0.0,destroy_random_route,repair_regret2,1.0
639,9830788773393.094,9830788773393.094,9025597217001.004,129192226524.4303,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
640,9825799807747.395,9825799807747.395,9025597217001.004,128933842071.38144,1.0,0.0,destroy_random_delivery,repair_random,1.0
641,9825799807825.494,9825799807825.494,9025597217001.004,128675974387.23868,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
642,9813588516294.195,9813588516294.195,9025597217001.004,128418622438.4642,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
643,9813588516403.896,9813588516403.896,9025597217001.004,128161785193.58728,1.0,0.0,destroy_shaw_stores,repair_random,1.0
644,9813588516403.896,9813588516403.896,9025597217001.004,127905461623.2001,1.0,0.0,destroy_random_period,repair_regret2,1.0
645,9819773069922.096,9819773069922.096,9025597217001.004,127649650699.9537,1.0,0.0,destroy_random_route,repair_regret2,1.0
646,9818169454493.896,9818169454493.896,9025597217001.004,127394351398.5538,1.0,0.0,destroy_worst_delivery,repair_random,1.0
647,9818169454493.896,9818169454493.896,9025597217001.004,127139562695.7567,1.0,0.0,destroy_random_period,repair_regret2,1.0
648,9813710652668.795,9813710652668.795,9025597217001.004,126885283570.36519,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
649,9813710652754.795,9813710652754.795,9025597217001.004,126631513003.22446,1.0,0.0,destroy_random_period,repair_random,1.0
650,9813710652754.795,9813710652754.795,9025597217001.004,126378249977.218,1.0,0.0,destroy_random_period,repair_regret2,1.0
651,9813710652834.596,9813710652834.596,9025597217001.004,126125493477.26357,1.0,0.0,destroy_shaw_stores,repair_random,1.0
652,9813710652925.896,9813710652925.896,9025597217001.004,125873242490.30904,1.0,0.0,destroy_random_period,repair_random,1.0
653,9813710652925.896,9813710652925.896,9025597217001.004,125621496005.32841,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
654,9813710652925.896,9813710652925.896,9025597217001.004,125370253013.31776,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
655,9824584869098.896,9824584869098.896,9025597217001.004,125119512507.29112,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
656,9824584869098.896,9824584869098.896,9025597217001.004,124869273482.27654,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
657,9819269591913.896,9819269591913.896,9025597217001.004,124619534935.31198,1.0,0.0,destroy_random_delivery,repair_random,1.0
658,9819269591994.396,9819269591994.396,9025597217001.004,124370295865.44136,1.0,0.0,destroy_shaw_stores,repair_random,1.0
659,9803852186016.098,9803852186016.098,9025597217001.004,124121555273.71048,1.0,0.0,destroy_random_delivery,repair_random,1.0
660,9803852186031.998,9803852186031.998,9025597217001.004,123873312163.16306,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
661,9803852186022.297,9803852186022.297,9025597217001.004,123625565538.83673,1.0,0.0,destroy_random_period,repair_regret2,1.0
662,9803128905891.297,9803128905891.297,9025597217001.004,123378314407.75906,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
663,9803128905811.496,9803128905811.496,9025597217001.004,123131557778.94354,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
664,9803128905822.996,9803128905822.996,9025597217001.004,122885294663.38565,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
665,9801496343064.697,9801496343064.697,9025597217001.004,122639524074.05888,1.0,0.0,destroy_random_route,repair_regret2,1.0
666,9844906892726.398,9844906892726.398,9025597217001.004,122394245025.91077,1.0,0.0,destroy_random_route,repair_random,1.0
667,9844906892757.7,9844906892757.7,9025597217001.004,122149456535.85895,1.0,0.0,destroy_random_period,repair_random,1.0
668,9844906892690.4,9844906892690.4,9025597217001.004,121905157622.78723,1.0,0.0,destroy_random_period,repair_greedy,1.0
669,9850003237341.797,9850003237341.797,9025597217001.004,121661347307.54166,1.0,0.0,destroy_random_route,repair_regret2,1.0
670,9850003237319.496,9850003237319.496,9025597217001.004,121418024612.92657,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
671,9851801291959.896,9851801291959.896,9025597217001.004,121175188563.70071,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
672,9863086713000.797,9863086713000.797,9025597217001.004,120932838186.57332,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
673,9856724577337.797,9856724577337.797,9025597217001.004,120690972510.20016,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
674,9853033057758.2,9853033057758.2,9025597217001.004,120449590565.17976,1.0,0.0,destroy_random_period,repair_regret2,1.0
675,9848177856264.2,9848177856264.2,9025597217001.004,120208691384.04941,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
676,9840993454732.898,9840993454732.898,9025597217001.004,119968274001.28131,1.0,0.0,destroy_random_period,repair_random,1.0
677,9840993454716.996,9840993454716.996,9025597217001.004,119728337453.27875,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
678,9838335335279.398,9838335335279.398,9025597217001.004,119488880778.3722,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
679,9838130663997.5,9838130663997.5,9025597217001.004,119249903016.81544,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
680,9843314728079.496,9843314728079.496,9025597217001.004,119011403210.78181,1.0,0.0,destroy_random_route,repair_random,1.0
681,9843314728079.496,9843314728079.496,9025597217001.004,118773380404.36024,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
682,9868628006411.896,9868628006411.896,9025597217001.004,118535833643.55153,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
683,9859807544116.896,9859807544116.896,9025597217001.004,118298761976.26442,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
684,9873994819489.596,9873994819489.596,9025597217001.004,118062164452.31189,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
685,9852977236279.895,9852977236279.895,9025597217001.004,117826040123.40727,1.0,0.0,destroy_random_route,repair_regret2,1.0
686,9882508762484.996,9882508762484.996,9025597217001.004,117590388043.16046,1.0,0.0,destroy_random_route,repair_random,1.0
687,9880022285086.996,9880022285086.996,9025597217001.004,117355207267.07414,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
688,9865835009700.098,9865835009700.098,9025597217001.004,117120496852.54,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
689,9865835009700.098,9865835009700.098,9025597217001.004,116886255858.83492,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
690,9847703700816.697,9847703700816.697,9025597217001.004,116652483347.11725,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
691,9843110228032.092,9843110228032.092,9025597217001.004,116419178380.42302,1.0,0.0,destroy_random_route,repair_random,1.0
692,9843110227934.494,9843110227934.494,9025597217001.004,116186340023.66217,1.0,0.0,destroy_random_period,repair_regret2,1.0
693,9843110227844.893,9843110227844.893,9025597217001.004,115953967343.61485,1.0,0.0,destroy_random_period,repair_greedy,1.0
694,9845081844148.893,9845081844148.893,9025597217001.004,115722059408.92763,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
695,9844463862060.793,9844463862060.793,9025597217001.004,115490615290.10977,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
696,9844463862060.793,9844463862060.793,9025597217001.004,115259634059.52956,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
697,9843765169477.893,9843765169477.893,9025597217001.004,115029114791.41049,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
698,9844183644401.893,9844183644401.893,9025597217001.004,114799056561.82767,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
699,9844183644401.893,9877251026226.793,9025597217001.004,114569458448.70401,0.0,0.0,destroy_worst_delivery,repair_greedy,1.0
