iteration,current_cost,candidate_cost,best_cost,temperature,accepted,new_best,destroy_op,repair_op,feasible
163,21034796928.3,21034796928.3,21034738960.3,761945579.6893796,1.0,0.0,destroy_shaw_stores,repair_random,1.0
164,21034796928.3,21034796928.3,21034738960.3,760421688.5300008,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
165,21034796876.7,21034796876.7,21034738960.3,758900845.1529408,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
166,21034796876.7,21034805592.5,21034738960.3,757383043.4626349,0.0,0.0,destroy_random_delivery,repair_regret2,0.0
167,21034796876.7,21034796876.7,21034738960.3,755868277.3757097,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
168,21034796876.7,21034805592.5,21034738960.3,754356540.8209583,0.0,0.0,destroy_random_route,repair_greedy,0.0
169,21034796876.7,21034796876.7,21034738960.3,752847827.7393163,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
170,21034796876.7,21034805592.5,21034738960.3,751342132.0838377,0.0,0.0,destroy_random_delivery,repair_regret2,0.0
171,21034796876.7,21034796876.7,21034738960.3,749839447.8196701,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
172,21034796876.7,21034796876.7,21034738960.3,748339768.9240308,1.0,0.0,destroy_worst_delivery,repair_random,1.0
173,21034796876.7,21034805663.499996,21034738960.3,746843089.3861827,0.0,0.0,destroy_random_delivery,repair_random,0.0
174,21034796876.7,21034796876.7,21034738960.3,745349403.2074103,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
175,21034796876.7,21034805592.5,21034738960.3,743858704.4009955,0.0,0.0,destroy_random_period,repair_greedy,0.0
176,21034796928.3,21034796928.3,21034738960.3,742370986.9921935,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
177,21034796928.3,21034796928.3,21034738960.3,740886245.0182091,1.0,0.0,destroy_worst_delivery,repair_random,1.0
178,21034796928.3,21034805644.1,21034738960.3,739404472.5281727,0.0,0.0,destroy_random_delivery,repair_regret2,0.0
179,21034796876.7,21034796876.7,21034738960.3,737925663.5831164,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
180,21034796876.7,21034796876.7,21034738960.3,736449812.2559502,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
